Mov Alm -> Referencia;Número de Serie;Mov Alm -> Fecha;Mov Alm -> Salidas;Mov Alm -> Entradas;Mov Alm -> Cantidad con signo
PH 7288;3200429Z30000048;5-Jun-2020;10;0;-10
PH 7288;3200429Z30000057;8-Jun-2020;4;0;-4
PH 7288;3200429Z30000058;8-Jun-2020;4;0;-4
PH 7288;3200429Z30000059;8-Jun-2020;4;0;-4
PH 7288;3200429Z30000060;8-Jun-2020;4;0;-4
PH 7288;3200429Z30000126;15-Jun-2020;3;0;-3
PH 7288;3200429Z30000127;15-Jun-2020;3;0;-3
PH 7288;3200429Z30000128;15-Jun-2020;3;0;-3
PH 7288;3200429Z30000023;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000053;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000054;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000055;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000056;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000089;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000090;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000091;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000092;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000125;15-Jun-2020;10;0;-10
PH 7288;3200429Z30000042;15-Jun-2020;1;0;-1
PH 7288;3200429z30000022;16-Jun-2020;1;0;-1
PH 7288;3200429z30000078;23-Jun-2020;1;0;-1
PH 7288;3200429Z30000073;25-Jun-2020;2;0;-2
PH 7288;3200429Z30000074;25-Jun-2020;2;0;-2
PH 7288;3200429Z30000075;26-Jun-2020;2;0;-2
PH 7288;3200429Z30000076;26-Jun-2020;2;0;-2
PH 7288;3200429Z30000066;29-Jun-2020;6;0;-6
PH 7288;3200429Z30000067;29-Jun-2020;6;0;-6
PH 7288;3200429Z30000085;29-Jun-2020;6;0;-6
PH 7288;3200429Z30000086;29-Jun-2020;6;0;-6
PH 7288;3200429Z30000087;29-Jun-2020;6;0;-6
PH 7288;3200429Z30000088;29-Jun-2020;6;0;-6
PH 7288;3200429Z30000111;30-Jun-2020;1;0;-1
PH 7288;3200429Z30000065;30-Jun-2020;6;0;-6
PH 7288;3200429Z30000105;30-Jun-2020;6;0;-6
PH 7288;3200429Z30000106;30-Jun-2020;6;0;-6
PH 7288;3200429Z30000107;30-Jun-2020;6;0;-6
PH 7288;3200429Z30000108;30-Jun-2020;6;0;-6
PH 7288;3200429Z30000112;30-Jun-2020;6;0;-6
PH 7288;3200429Z30000038;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000040;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000049;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000050;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000051;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000052;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000081;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000082;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000083;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000084;30-Jun-2020;10;0;-10
PH 7288;3200429Z30000037;1-Jul-2020;5;0;-5
PH 7288;3200429Z30000101;1-Jul-2020;5;0;-5
PH 7288;3200429Z30000102;1-Jul-2020;5;0;-5
PH 7288;3200429Z30000103;1-Jul-2020;5;0;-5
PH 7288;3200429Z30000104;1-Jul-2020;5;0;-5
PH 7288;3200429Z30000005;3-Jul-2020;3;0;-3
PH 7288;3200429Z30000007;3-Jul-2020;3;0;-3
PH 7288;3200429Z30000008;3-Jul-2020;3;0;-3
PH 7288;3200420S30000001;6-Jul-2020;18;0;-18
PH 7288;3200420S30000002;6-Jul-2020;18;0;-18
PH 7288;3200420S30000003;6-Jul-2020;18;0;-18
PH 7288;3200420S30000004;6-Jul-2020;18;0;-18
PH 7288;3200420S30000105;6-Jul-2020;18;0;-18
PH 7288;3200420S30000106;6-Jul-2020;18;0;-18
PH 7288;3200420S30000107;6-Jul-2020;18;0;-18
PH 7288;3200420S30000108;6-Jul-2020;18;0;-18
PH 7288;3200420S30000109;6-Jul-2020;18;0;-18
PH 7288;3200420S30000110;6-Jul-2020;18;0;-18
PH 7288;3200420S30000111;6-Jul-2020;18;0;-18
PH 7288;3200420S30000112;6-Jul-2020;18;0;-18
PH 7288;3200420S30000125;6-Jul-2020;18;0;-18
PH 7288;3200420S30000126;6-Jul-2020;18;0;-18
PH 7288;3200420S30000127;6-Jul-2020;18;0;-18
PH 7288;3200420S30000128;6-Jul-2020;18;0;-18
PH 7288;3200429Z30000006;6-Jul-2020;18;0;-18
PH 7288;3200429Z30000039;6-Jul-2020;18;0;-18
PH 7288;3200420S30000093;16-Jul-2020;4;0;-4
PH 7288;3200420S30000094;16-Jul-2020;4;0;-4
PH 7288;3200420S30000095;16-Jul-2020;4;0;-4
PH 7288;3200420S30000096;16-Jul-2020;4;0;-4
PH 7288;3200420S30000041;21-Jul-2020;1;0;-1
PH 7288;3200420S30000043;21-Jul-2020;10;0;-10
PH 7288;3200420S30000044;21-Jul-2020;10;0;-10
PH 7288;3200420S30000077;21-Jul-2020;10;0;-10
PH 7288;3200420S30000078;21-Jul-2020;10;0;-10
PH 7288;3200420S30000079;21-Jul-2020;10;0;-10
PH 7288;3200420S30000080;21-Jul-2020;10;0;-10
PH 7288;3200420S30000085;21-Jul-2020;10;0;-10
PH 7288;3200420S30000086;21-Jul-2020;10;0;-10
PH 7288;3200420S30000087;21-Jul-2020;10;0;-10
PH 7288;3200420S30000088;21-Jul-2020;10;0;-10
PH 7288;3200420S30000042;24-Jul-2020;1;0;-1
PH 7288;3200420S30000037;24-Jul-2020;4;0;-4
PH 7288;3200420S30000038;24-Jul-2020;4;0;-4
PH 7288;3200420S30000039;24-Jul-2020;4;0;-4
PH 7288;3200420S30000040;24-Jul-2020;4;0;-4
PH 7288;3200420S30000045;30-Jul-2020;1;0;-1
PH 7288;3200420S30000005;4-Ago-2020;24;0;-24
PH 7288;3200420S30000006;4-Ago-2020;24;0;-24
PH 7288;3200420S30000007;4-Ago-2020;24;0;-24
PH 7288;3200420S30000008;4-Ago-2020;24;0;-24
PH 7288;3200420S30000013;4-Ago-2020;24;0;-24
PH 7288;3200420S30000014;4-Ago-2020;24;0;-24
PH 7288;3200420S30000015;4-Ago-2020;24;0;-24
PH 7288;3200420S30000016;4-Ago-2020;24;0;-24
PH 7288;3200420S30000017;4-Ago-2020;24;0;-24
PH 7288;3200420S30000018;4-Ago-2020;24;0;-24
PH 7288;3200420S30000019;4-Ago-2020;24;0;-24
PH 7288;3200420S30000020;4-Ago-2020;24;0;-24
PH 7288;3200420S30000021;4-Ago-2020;24;0;-24
PH 7288;3200420S30000022;4-Ago-2020;24;0;-24
PH 7288;3200420S30000023;4-Ago-2020;24;0;-24
PH 7288;3200420S30000024;4-Ago-2020;24;0;-24
PH 7288;3200420S30000053;4-Ago-2020;24;0;-24
PH 7288;3200420S30000054;4-Ago-2020;24;0;-24
PH 7288;3200420S30000055;4-Ago-2020;24;0;-24
PH 7288;3200420S30000056;4-Ago-2020;24;0;-24
PH 7288;3200420S30000065;4-Ago-2020;24;0;-24
PH 7288;3200420S30000066;4-Ago-2020;24;0;-24
PH 7288;3200420S30000067;4-Ago-2020;24;0;-24
PH 7288;3200420S30000068;4-Ago-2020;24;0;-24
PH 7288;3200420S30000009;5-Ago-2020;16;0;-16
PH 7288;3200420S30000010;5-Ago-2020;16;0;-16
PH 7288;3200420S30000011;5-Ago-2020;16;0;-16
PH 7288;3200420S30000012;5-Ago-2020;16;0;-16
PH 7288;3200420S30000025;5-Ago-2020;16;0;-16
PH 7288;3200420S30000026;5-Ago-2020;16;0;-16
PH 7288;3200420S30000027;5-Ago-2020;16;0;-16
PH 7288;3200420S30000028;5-Ago-2020;16;0;-16
PH 7288;3200420S30000049;5-Ago-2020;16;0;-16
PH 7288;3200420S30000050;5-Ago-2020;16;0;-16
PH 7288;3200420S30000051;5-Ago-2020;16;0;-16
PH 7288;3200420S30000052;5-Ago-2020;16;0;-16
PH 7288;3200420S30000061;5-Ago-2020;16;0;-16
PH 7288;3200420S30000062;5-Ago-2020;16;0;-16
PH 7288;3200420S30000063;5-Ago-2020;16;0;-16
PH 7288;3200420S30000064;5-Ago-2020;16;0;-16
PH 7288;3200420S30000035;17-Ago-2020;10;0;-10
PH 7288;3200420S30000036;17-Ago-2020;10;0;-10
PH 7288;3200420S30000201;17-Ago-2020;10;0;-10
PH 7288;3200420S30000202;17-Ago-2020;10;0;-10
PH 7288;3200420S30000203;17-Ago-2020;10;0;-10
PH 7288;3200420S30000204;17-Ago-2020;10;0;-10
PH 7288;3200420S30000205;17-Ago-2020;10;0;-10
PH 7288;3200420S30000206;17-Ago-2020;10;0;-10
PH 7288;3200420S30000207;17-Ago-2020;10;0;-10
PH 7288;3200420S30000208;17-Ago-2020;10;0;-10
PH 7288;3200420S30000029;17-Ago-2020;1;0;-1
PH 7288;3200420S30000193;19-Ago-2020;3;0;-3
PH 7288;3200420S30000194;19-Ago-2020;3;0;-3
PH 7288;3200420S30000196;19-Ago-2020;3;0;-3
PH 7288;3200420S30000165;21-Ago-2020;4;0;-4
PH 7288;3200420S30000166;21-Ago-2020;4;0;-4
PH 7288;3200420S30000167;21-Ago-2020;4;0;-4
PH 7288;3200420S30000168;21-Ago-2020;4;0;-4
PH 7288;3200420S30000181;24-Ago-2020;3;0;-3
PH 7288;3200420S30000182;24-Ago-2020;3;0;-3
PH 7288;3200420S30000183;24-Ago-2020;3;0;-3
PH 7288;3200420S30000184;25-Ago-2020;2;0;-2
PH 7288;3200420S30000195;25-Ago-2020;2;0;-2
PH 7288;3200420S30000218;1-Sep-2020;2;0;-2
PH 7288;3200420S30000220;1-Sep-2020;2;0;-2
PH 7288;3200420S30000209;2-Sep-2020;15;0;-15
PH 7288;3200420S30000210;2-Sep-2020;15;0;-15
PH 7288;3200420S30000211;2-Sep-2020;15;0;-15
PH 7288;3200420S30000212;2-Sep-2020;15;0;-15
PH 7288;3200420S30000221;2-Sep-2020;15;0;-15
PH 7288;3200420S30000222;2-Sep-2020;15;0;-15
PH 7288;3200420S30000224;2-Sep-2020;15;0;-15
PH 7288;3200420S30000245;2-Sep-2020;15;0;-15
PH 7288;3200420S30000246;2-Sep-2020;15;0;-15
PH 7288;3200420S30000247;2-Sep-2020;15;0;-15
PH 7288;3200420S30000248;2-Sep-2020;15;0;-15
PH 7288;3200420S30000249;2-Sep-2020;15;0;-15
PH 7288;3200420S30000250;2-Sep-2020;15;0;-15
PH 7288;3200420S30000251;2-Sep-2020;15;0;-15
PH 7288;3200420S30000252;2-Sep-2020;15;0;-15
PH 7288;3200420S30000215;3-Sep-2020;1;0;-1
PH 7288;3200420S30000213;8-Sep-2020;6;0;-6
PH 7288;3200420S30000214;8-Sep-2020;6;0;-6
PH 7288;3200420S30000253;8-Sep-2020;6;0;-6
PH 7288;3200420S30000254;8-Sep-2020;6;0;-6
PH 7288;3200420S30000255;8-Sep-2020;6;0;-6
PH 7288;3200420S30000256;8-Sep-2020;6;0;-6
PH 7288;3200420s30000216;9-Sep-2020;1;0;-1
PH 7288;3200420s30000232;11-Sep-2020;1;0;-1
PH 7288;3200420s30000231;15-Sep-2020;1;0;-1
PH 7288;3200420S30000129;18-Sep-2020;2;0;-2
PH 7288;3200420S30000179;18-Sep-2020;2;0;-2
PH 7288;3200420S30000149;21-Sep-2020;15;0;-15
PH 7288;3200420S30000150;21-Sep-2020;15;0;-15
PH 7288;3200420S30000151;21-Sep-2020;15;0;-15
PH 7288;3200420S30000152;21-Sep-2020;15;0;-15
PH 7288;3200420S30000153;21-Sep-2020;15;0;-15
PH 7288;3200420S30000154;21-Sep-2020;15;0;-15
PH 7288;3200420S30000155;21-Sep-2020;15;0;-15
PH 7288;3200420S30000169;21-Sep-2020;15;0;-15
PH 7288;3200420S30000170;21-Sep-2020;15;0;-15
PH 7288;3200420S30000171;21-Sep-2020;15;0;-15
PH 7288;3200420S30000172;21-Sep-2020;15;0;-15
PH 7288;3200420S30000173;21-Sep-2020;15;0;-15
PH 7288;3200420S30000174;21-Sep-2020;15;0;-15
PH 7288;3200420S30000175;21-Sep-2020;15;0;-15
PH 7288;3200420S30000176;21-Sep-2020;15;0;-15
PH 7288;3200420S30000180;22-Sep-2020;1;0;-1
PH 7288;3200420s30000144;1-Oct-2020;1;0;-1
PH 7288;3200420s30000162;1-Oct-2020;2;0;-2
PH 7288;3200420s30000164;1-Oct-2020;2;0;-2
PH 7288;3200420S30000157;2-Oct-2020;10;0;-10
PH 7288;3200420S30000158;2-Oct-2020;10;0;-10
PH 7288;3200420S30000159;2-Oct-2020;10;0;-10
PH 7288;3200420S30000160;2-Oct-2020;10;0;-10
PH 7288;3200420S30000185;2-Oct-2020;10;0;-10
PH 7288;3200420S30000187;2-Oct-2020;10;0;-10
PH 7288;3200420S30000189;2-Oct-2020;10;0;-10
PH 7288;3200420S30000190;2-Oct-2020;10;0;-10
PH 7288;3200420S30000191;2-Oct-2020;10;0;-10
PH 7288;3200420S30000192;2-Oct-2020;10;0;-10
PH 7288;3200420S30000143;6-Oct-2020;4;0;-4
PH 7288;3200420S30000163;6-Oct-2020;4;0;-4
PH 7288;3200420S30000186;6-Oct-2020;4;0;-4
PH 7288;3200420S30000188;6-Oct-2020;4;0;-4
PH 7288;3200420X30000501;26-Nov-2020;10;0;-10
PH 7288;3200420X30000502;26-Nov-2020;10;0;-10
PH 7288;3200420X30000503;26-Nov-2020;10;0;-10
PH 7288;3200420X30000504;26-Nov-2020;10;0;-10
PH 7288;3200420X30000507;26-Nov-2020;10;0;-10
PH 7288;3200420X30000508;26-Nov-2020;10;0;-10
PH 7288;3200420X30000509;26-Nov-2020;10;0;-10
PH 7288;3200420X30000510;26-Nov-2020;10;0;-10
PH 7288;3200420X30000511;26-Nov-2020;10;0;-10
PH 7288;3200420X30000512;26-Nov-2020;10;0;-10
PH 7288;3200420X30000433;26-Nov-2020;35;0;-35
PH 7288;3200420X30000434;26-Nov-2020;35;0;-35
PH 7288;3200420X30000436;26-Nov-2020;35;0;-35
PH 7288;3200420X30000449;26-Nov-2020;35;0;-35
PH 7288;3200420X30000450;26-Nov-2020;35;0;-35
PH 7288;3200420X30000451;26-Nov-2020;35;0;-35
PH 7288;3200420X30000452;26-Nov-2020;35;0;-35
PH 7288;3200420X30000453;26-Nov-2020;35;0;-35
PH 7288;3200420X30000454;26-Nov-2020;35;0;-35
PH 7288;3200420X30000455;26-Nov-2020;35;0;-35
PH 7288;3200420X30000456;26-Nov-2020;35;0;-35
PH 7288;3200420X30000457;26-Nov-2020;35;0;-35
PH 7288;3200420X30000458;26-Nov-2020;35;0;-35
PH 7288;3200420X30000459;26-Nov-2020;35;0;-35
PH 7288;3200420X30000460;26-Nov-2020;35;0;-35
PH 7288;3200420X30000461;26-Nov-2020;35;0;-35
PH 7288;3200420X30000462;26-Nov-2020;35;0;-35
PH 7288;3200420X30000463;26-Nov-2020;35;0;-35
PH 7288;3200420X30000464;26-Nov-2020;35;0;-35
PH 7288;3200420X30000465;26-Nov-2020;35;0;-35
PH 7288;3200420X30000466;26-Nov-2020;35;0;-35
PH 7288;3200420X30000467;26-Nov-2020;35;0;-35
PH 7288;3200420X30000468;26-Nov-2020;35;0;-35
PH 7288;3200420X30000469;26-Nov-2020;35;0;-35
PH 7288;3200420X30000470;26-Nov-2020;35;0;-35
PH 7288;3200420X30000471;26-Nov-2020;35;0;-35
PH 7288;3200420X30000472;26-Nov-2020;35;0;-35
PH 7288;3200420X30000473;26-Nov-2020;35;0;-35
PH 7288;3200420X30000474;26-Nov-2020;35;0;-35
PH 7288;3200420X30000475;26-Nov-2020;35;0;-35
PH 7288;3200420X30000476;26-Nov-2020;35;0;-35
PH 7288;3200420X30000477;26-Nov-2020;35;0;-35
PH 7288;3200420X30000478;26-Nov-2020;35;0;-35
PH 7288;3200420X30000479;26-Nov-2020;35;0;-35
PH 7288;3200420X30000480;26-Nov-2020;35;0;-35
PH 7288;3200420X30000481;26-Nov-2020;8;0;-8
PH 7288;3200420X30000482;26-Nov-2020;8;0;-8
PH 7288;3200420X30000483;26-Nov-2020;8;0;-8
PH 7288;3200420X30000484;26-Nov-2020;8;0;-8
PH 7288;3200420X30000485;26-Nov-2020;8;0;-8
PH 7288;3200420X30000486;26-Nov-2020;8;0;-8
PH 7288;3200420X30000487;26-Nov-2020;8;0;-8
PH 7288;3200420X30000488;26-Nov-2020;8;0;-8
PH 7288;3200420X30000129;27-Nov-2020;10;0;-10
PH 7288;3200420X30000130;27-Nov-2020;10;0;-10
PH 7288;3200420X30000131;27-Nov-2020;10;0;-10
PH 7288;3200420X30000132;27-Nov-2020;10;0;-10
PH 7288;3200420X30000133;27-Nov-2020;10;0;-10
PH 7288;3200420X30000134;27-Nov-2020;10;0;-10
PH 7288;3200420X30000135;27-Nov-2020;10;0;-10
PH 7288;3200420X30000136;27-Nov-2020;10;0;-10
PH 7288;3200420X30000146;27-Nov-2020;10;0;-10
PH 7288;3200420X30000435;27-Nov-2020;10;0;-10
PH 7288;3200420X30000493;27-Nov-2020;8;0;-8
PH 7288;3200420X30000494;27-Nov-2020;8;0;-8
PH 7288;3200420X30000495;27-Nov-2020;8;0;-8
PH 7288;3200420X30000496;27-Nov-2020;8;0;-8
PH 7288;3200420X30000497;27-Nov-2020;8;0;-8
PH 7288;3200420X30000498;27-Nov-2020;8;0;-8
PH 7288;3200420X30000499;27-Nov-2020;8;0;-8
PH 7288;3200420X30000500;27-Nov-2020;8;0;-8
PH 7288;3200420X30000145;27-Nov-2020;5;0;-5
PH 7288;3200420X30000165;27-Nov-2020;5;0;-5
PH 7288;3200420X30000166;27-Nov-2020;5;0;-5
PH 7288;3200420X30000167;27-Nov-2020;5;0;-5
PH 7288;3200420X30000168;27-Nov-2020;5;0;-5
PH 7288;3200420X30000489;27-Nov-2020;4;0;-4
PH 7288;3200420X30000490;27-Nov-2020;4;0;-4
PH 7288;3200420X30000491;27-Nov-2020;4;0;-4
PH 7288;3200420X30000492;27-Nov-2020;4;0;-4
PH 7288;3200420X30000429;10-Dic-2020;8;0;-8
PH 7288;3200420X30000430;10-Dic-2020;8;0;-8
PH 7288;3200420X30000431;10-Dic-2020;8;0;-8
PH 7288;3200420X30000432;10-Dic-2020;8;0;-8
PH 7288;3200420X30000445;10-Dic-2020;8;0;-8
PH 7288;3200420X30000446;10-Dic-2020;8;0;-8
PH 7288;3200420X30000447;10-Dic-2020;8;0;-8
PH 7288;3200420X30000448;10-Dic-2020;8;0;-8
PH 7288;3200420X30000441;10-Dic-2020;1;0;-1
PH 7288;3200420X30000162;10-Dic-2020;1;0;-1
PH 7288;3200420X30000401;15-Dic-2020;8;0;-8
PH 7288;3200420X30000402;15-Dic-2020;8;0;-8
PH 7288;3200420X30000403;15-Dic-2020;8;0;-8
PH 7288;3200420X30000404;15-Dic-2020;8;0;-8
PH 7288;3200420X30000413;15-Dic-2020;8;0;-8
PH 7288;3200420X30000414;15-Dic-2020;8;0;-8
PH 7288;3200420X30000415;15-Dic-2020;8;0;-8
PH 7288;3200420X30000416;15-Dic-2020;8;0;-8
PH 7288;3200420X30000391;15-Dic-2020;18;0;-18
PH 7288;3200420X30000392;15-Dic-2020;18;0;-18
PH 7288;3200420X30000393;15-Dic-2020;18;0;-18
PH 7288;3200420X30000394;15-Dic-2020;18;0;-18
PH 7288;3200420X30000395;15-Dic-2020;18;0;-18
PH 7288;3200420X30000396;15-Dic-2020;18;0;-18
PH 7288;3200420X30000397;15-Dic-2020;18;0;-18
PH 7288;3200420X30000398;15-Dic-2020;18;0;-18
PH 7288;3200420X30000399;15-Dic-2020;18;0;-18
PH 7288;3200420X30000400;15-Dic-2020;18;0;-18
PH 7288;3200420X30000405;15-Dic-2020;18;0;-18
PH 7288;3200420X30000406;15-Dic-2020;18;0;-18
PH 7288;3200420X30000407;15-Dic-2020;18;0;-18
PH 7288;3200420X30000408;15-Dic-2020;18;0;-18
PH 7288;3200420X30000409;15-Dic-2020;18;0;-18
PH 7288;3200420X30000410;15-Dic-2020;18;0;-18
PH 7288;3200420X30000411;15-Dic-2020;18;0;-18
PH 7288;3200420X30000412;15-Dic-2020;18;0;-18
PH 7288;3200420X30000389;16-Dic-2020;2;0;-2
PH 7288;3200420X30000390;16-Dic-2020;2;0;-2
PH 7288;3200420X30000110;21-Dic-2020;1;0;-1
PH 7288;3200420X30000005;23-Dic-2020;50;0;-50
PH 7288;3200420X30000006;23-Dic-2020;50;0;-50
PH 7288;3200420X30000007;23-Dic-2020;50;0;-50
PH 7288;3200420X30000008;23-Dic-2020;50;0;-50
PH 7288;3200420X30000009;23-Dic-2020;50;0;-50
PH 7288;3200420X30000010;23-Dic-2020;50;0;-50
PH 7288;3200420X30000011;23-Dic-2020;50;0;-50
PH 7288;3200420X30000012;23-Dic-2020;50;0;-50
PH 7288;3200420X30000013;23-Dic-2020;50;0;-50
PH 7288;3200420X30000014;23-Dic-2020;50;0;-50
PH 7288;3200420X30000015;23-Dic-2020;50;0;-50
PH 7288;3200420X30000016;23-Dic-2020;50;0;-50
PH 7288;3200420X30000017;23-Dic-2020;50;0;-50
PH 7288;3200420X30000018;23-Dic-2020;50;0;-50
PH 7288;3200420X30000019;23-Dic-2020;50;0;-50
PH 7288;3200420X30000020;23-Dic-2020;50;0;-50
PH 7288;3200420X30000037;23-Dic-2020;50;0;-50
PH 7288;3200420X30000038;23-Dic-2020;50;0;-50
PH 7288;3200420X30000039;23-Dic-2020;50;0;-50
PH 7288;3200420X30000040;23-Dic-2020;50;0;-50
PH 7288;3200420X30000041;23-Dic-2020;50;0;-50
PH 7288;3200420X30000042;23-Dic-2020;50;0;-50
PH 7288;3200420X30000043;23-Dic-2020;50;0;-50
PH 7288;3200420X30000044;23-Dic-2020;50;0;-50
PH 7288;3200420X30000045;23-Dic-2020;50;0;-50
PH 7288;3200420X30000046;23-Dic-2020;50;0;-50
PH 7288;3200420X30000047;23-Dic-2020;50;0;-50
PH 7288;3200420X30000048;23-Dic-2020;50;0;-50
PH 7288;3200420X30000049;23-Dic-2020;50;0;-50
PH 7288;3200420X30000050;23-Dic-2020;50;0;-50
PH 7288;3200420X30000051;23-Dic-2020;50;0;-50
PH 7288;3200420X30000052;23-Dic-2020;50;0;-50
PH 7288;3200420X30000077;23-Dic-2020;50;0;-50
PH 7288;3200420X30000078;23-Dic-2020;50;0;-50
PH 7288;3200420X30000079;23-Dic-2020;50;0;-50
PH 7288;3200420X30000080;23-Dic-2020;50;0;-50
PH 7288;3200420X30000081;23-Dic-2020;50;0;-50
PH 7288;3200420X30000082;23-Dic-2020;50;0;-50
PH 7288;3200420X30000083;23-Dic-2020;50;0;-50
PH 7288;3200420X30000084;23-Dic-2020;50;0;-50
PH 7288;3200420X30000101;23-Dic-2020;50;0;-50
PH 7288;3200420X30000102;23-Dic-2020;50;0;-50
PH 7288;3200420X30000241;23-Dic-2020;50;0;-50
PH 7288;3200420X30000242;23-Dic-2020;50;0;-50
PH 7288;3200420X30000243;23-Dic-2020;50;0;-50
PH 7288;3200420X30000244;23-Dic-2020;50;0;-50
PH 7288;3200420X30000253;23-Dic-2020;50;0;-50
PH 7288;3200420X30000254;23-Dic-2020;50;0;-50
PH 7288;3200420X30000255;23-Dic-2020;50;0;-50
PH 7288;3200420X30000256;23-Dic-2020;50;0;-50
PH 7288;3200420X30000228;28-Dic-2020;5;0;-5
PH 7288;3200420X30000237;28-Dic-2020;5;0;-5
PH 7288;3200420X30000238;28-Dic-2020;5;0;-5
PH 7288;3200420X30000239;28-Dic-2020;5;0;-5
PH 7288;3200420X30000240;28-Dic-2020;5;0;-5
PH 7288;3200420X30000103;28-Dic-2020;1;0;-1
PH 7288;3200420X30000217;28-Dic-2020;7;0;-7
PH 7288;3200420X30000218;28-Dic-2020;7;0;-7
PH 7288;3200420X30000219;28-Dic-2020;7;0;-7
PH 7288;3200420X30000220;28-Dic-2020;7;0;-7
PH 7288;3200420X30000225;28-Dic-2020;7;0;-7
PH 7288;3200420X30000226;28-Dic-2020;7;0;-7
PH 7288;3200420X30000227;28-Dic-2020;7;0;-7
PH 7288;3200420x30000057;29-Dic-2020;4;0;-4
PH 7288;3200420x30000058;29-Dic-2020;4;0;-4
PH 7288;3200420x30000059;29-Dic-2020;4;0;-4
PH 7288;3200420x30000060;29-Dic-2020;4;0;-4
PH 7288;3200420x30000035;4-Ene-2021;1;0;-1
PH 7288;3200420X30000205;4-Ene-2021;1;0;-1
PH 7288;3200420x30000206;4-Ene-2021;1;0;-1
PH 7288;3200420x30000064;4-Ene-2021;1;0;-1
PH 7288;3200420x30000207;4-Ene-2021;1;0;-1
PH 7288;3200420X30000208;4-Ene-2021;2;0;-2
PH 7288;3200420X30000221;4-Ene-2021;2;0;-2
PH 7288;3200420X30000063;4-Ene-2021;1;0;-1
PH 7288;3200420X30000033;4-Ene-2021;2;0;-2
PH 7288;3200420X30000036;4-Ene-2021;2;0;-2
PH 7288;3200420x30000066;11-Ene-2021;1;0;-1
PH 7288;3200420x30000056;11-Ene-2021;1;0;-1
PH 7288;3200420x30000180;12-Ene-2021;1;0;-1
PH 7288;3200420x30000178;12-Ene-2021;1;0;-1
PH 7288;3200420x30000179;12-Ene-2021;1;0;-1
PH 7288;3200420X30000209;12-Ene-2021;4;0;-4
PH 7288;3200420X30000210;12-Ene-2021;4;0;-4
PH 7288;3200420X30000211;12-Ene-2021;4;0;-4
PH 7288;3200420X30000212;12-Ene-2021;4;0;-4
PH 7288;3200420X30000137;12-Ene-2021;12;0;-12
PH 7288;3200420X30000138;12-Ene-2021;12;0;-12
PH 7288;3200420X30000139;12-Ene-2021;12;0;-12
PH 7288;3200420X30000140;12-Ene-2021;12;0;-12
PH 7288;3200420X30000169;12-Ene-2021;12;0;-12
PH 7288;3200420X30000170;12-Ene-2021;12;0;-12
PH 7288;3200420X30000171;12-Ene-2021;12;0;-12
PH 7288;3200420X30000172;12-Ene-2021;12;0;-12
PH 7288;3200420X30000233;12-Ene-2021;12;0;-12
PH 7288;3200420X30000234;12-Ene-2021;12;0;-12
PH 7288;3200420X30000235;12-Ene-2021;12;0;-12
PH 7288;3200420X30000236;12-Ene-2021;12;0;-12
PH 7288;3200420X30000181;12-Ene-2021;1;0;-1
PH 7288;3200420x30000194;12-Ene-2021;1;0;-1
PH 7288;3200420x30000193;12-Ene-2021;1;0;-1
PH 7288;3200420X30000184;13-Ene-2021;1;0;-1
PH 7288;3200420X30000173;14-Ene-2021;5;0;-5
PH 7288;3200420X30000174;14-Ene-2021;5;0;-5
PH 7288;3200420X30000175;14-Ene-2021;5;0;-5
PH 7288;3200420X30000176;14-Ene-2021;5;0;-5
PH 7288;3200420X30000183;14-Ene-2021;5;0;-5
PH 7288;3200420X30000157;14-Ene-2021;10;0;-10
PH 7288;3200420X30000158;14-Ene-2021;10;0;-10
PH 7288;3200420X30000159;14-Ene-2021;10;0;-10
PH 7288;3200420X30000160;14-Ene-2021;10;0;-10
PH 7288;3200420X30000182;14-Ene-2021;10;0;-10
PH 7288;3200420X30000186;14-Ene-2021;10;0;-10
PH 7288;3200420X30000189;14-Ene-2021;10;0;-10
PH 7288;3200420X30000190;14-Ene-2021;10;0;-10
PH 7288;3200420X30000191;14-Ene-2021;10;0;-10
PH 7288;3200420X30000192;14-Ene-2021;10;0;-10
PH 7288;3200420X30000141;14-Ene-2021;4;0;-4
PH 7288;3200420X30000142;14-Ene-2021;4;0;-4
PH 7288;3200420X30000143;14-Ene-2021;4;0;-4
PH 7288;3200420X30000144;14-Ene-2021;4;0;-4
PH 7288;3200420x30000185;18-Ene-2021;1;0;-1
PH 7288;3200420X30000187;18-Ene-2021;1;0;-1
